AccidentID,Date,Time,Local Authority ONS District,Latitude,Longitude,Sum of Accident Vehicle Count,CasualtyCount,Accident Severity
8767314,2022-11-24 00:00:00,18:25,Peterborough,52.61098,'-0.191508,3,1,Fatal
8797975,2022-11-24 00:00:00,19:24,Bath and North East Somerset,51.367493,'-2.318269,4,2,Fatal
8804653,2022-11-24 00:00:00,20:17,Rhondda Cynon Taf,51.670131,'-3.362842,1,1,Fatal
8809457,2022-11-24 00:00:00,18:46,West Dunbartonshire,56.008721,'-4.607006,2,1,Fatal
8725044,2022-11-25 00:00:00,02:34,Barking and Dagenham,51.531565,0.131884,2,3,Fatal
8757214,2022-11-25 00:00:00,12:20,Shropshire,52.771988,'-2.752764,2,2,Fatal
8764724,2022-11-25 00:00:00,03:53,Leicester,52.610922,'-1.142889,2,2,Fatal
8768885,2022-11-25 00:00:00,13:57,South Norfolk,52.396251,1.18494,1,1,Fatal
8785445,2022-11-25 00:00:00,10:57,Guildford,51.236017,'-0.564955,1,1,Fatal
8793020,2022-11-25 00:00:00,14:45,Crawley,51.120169,'-0.205109,1,1,Fatal
8798179,2022-11-25 00:00:00,06:35,Mendip,51.251485,'-2.250138,1,1,Fatal
8800893,2022-11-25 00:00:00,08:20,Swindon,51.581327,'-1.813319,1,1,Fatal
8809461,2022-11-25 00:00:00,07:30,Highland,57.565346,'-3.842311,3,2,Fatal
8753581,2022-11-26 00:00:00,04:20,Birmingham,52.539865,'-1.870326,1,1,Fatal
8800900,2022-11-26 00:00:00,20:19,Wiltshire,51.482003,'-1.681758,1,1,Fatal
8804659,2022-11-26 00:00:00,04:24,Rhondda Cynon Taf,51.53426,'-3.413337,2,3,Fatal
8809485,2022-11-26 00:00:00,15:25,Scottish Borders,55.584174,'-2.81172,2,3,Fatal
8757207,2022-11-27 00:00:00,15:45,Telford and Wrekin,52.745607,'-2.541081,2,2,Fatal
8763584,2022-11-27 00:00:00,00:15,East Lindsey,53.015917,0.007498,1,1,Fatal
8789098,2022-11-27 00:00:00,06:14,Swale,51.304457,0.722595,2,1,Fatal
8803224,2022-11-27 00:00:00,03:00,Flintshire,53.199826,'-2.940481,1,1,Fatal
8809481,2022-11-27 00:00:00,00:18,Renfrewshire,55.83129,'-4.454758,1,1,Fatal
8770106,2022-11-28 00:00:00,21:45,Mid Suffolk,52.256209,1.10195,2,3,Fatal
8809505,2022-11-28 00:00:00,16:30,Fife,56.245948,'-3.086846,2,1,Fatal
8755688,2022-11-29 00:00:00,18:37,Cannock Chase,52.691745,'-2.011276,1,1,Fatal
8765372,2022-11-29 00:00:00,09:52,North Northamptonshire,52.321014,'-0.488932,2,1,Fatal
8771358,2022-11-29 00:00:00,08:10,Bedford,52.141082,'-0.461652,1,1,Fatal
8809513,2022-11-29 00:00:00,11:43,Highland,58.366575,'-3.40344,1,2,Fatal
8809519,2022-11-29 00:00:00,16:26,Highland,58.554169,'-4.701937,1,1,Fatal
8741172,2022-11-30 00:00:00,19:24,Craven,53.949674,'-2.017166,1,1,Fatal
8758179,2022-11-30 00:00:00,17:09,North Warwickshire,52.573082,'-1.670427,1,1,Fatal
8764819,2022-12-01 00:00:00,05:45,North West Leicestershire,52.746751,'-1.472731,1,1,Fatal
8767318,2022-12-01 00:00:00,19:42,South Cambridgeshire,52.161522,0.170637,2,3,Fatal
8768914,2022-12-01 00:00:00,16:40,Broadland,52.63663,1.460159,2,2,Fatal
8802453,2022-12-01 00:00:00,16:50,Dorset (excluding Christchurch),50.944115,'-2.586734,2,3,Fatal
8737491,2022-12-02 00:00:00,17:15,Cheshire East,53.143793,'-2.338505,4,8,Fatal
8745280,2022-12-02 00:00:00,14:04,Leeds,53.819363,'-1.458744,2,1,Fatal
8747527,2022-12-02 00:00:00,22:10,Doncaster,53.50448,'-1.157888,1,1,Fatal
8749795,2022-12-02 00:00:00,16:40,Redcar and Cleveland,54.533606,'-1.060211,1,1,Fatal
8757224,2022-12-02 00:00:00,19:03,Shropshire,52.92813,'-3.04276,2,1,Fatal
8765373,2022-12-02 00:00:00,17:00,North Northamptonshire,52.439179,'-0.685147,1,1,Fatal
8771385,2022-12-02 00:00:00,22:12,Central Bedfordshire,51.985105,'-0.434105,2,3,Fatal
8773006,2022-12-02 00:00:00,17:50,Three Rivers,51.698059,'-0.384068,1,2,Fatal
8799556,2022-12-02 00:00:00,12:43,Cotswold,51.781909,'-1.785473,4,11,Fatal
8805473,2022-12-02 00:00:00,12:41,Pembrokeshire,51.691951,'-4.940279,1,1,Fatal
8739309,2022-12-03 00:00:00,01:20,Sunderland,54.911425,'-1.409695,1,4,Fatal
8745299,2022-12-03 00:00:00,20:58,Calderdale,53.687631,'-1.781356,1,1,Fatal
8745300,2022-12-03 00:00:00,20:00,Kirklees,53.637891,'-1.808293,1,1,Fatal
8760096,2022-12-03 00:00:00,23:10,Erewash,52.911906,'-1.369312,3,1,Fatal
8789182,2022-12-03 00:00:00,04:20,Canterbury,51.262242,1.102863,1,5,Fatal
8735649,2022-12-04 00:00:00,07:01,Manchester,53.471116,'-2.215691,1,4,Fatal
8779231,2022-12-04 00:00:00,21:51,Milton Keynes,52.007121,'-0.714659,2,3,Fatal
8735669,2022-12-05 00:00:00,23:47,Manchester,53.459632,'-2.181158,2,2,Fatal
8798320,2022-12-05 00:00:00,19:07,Sedgemoor,51.180828,'-3.106926,2,6,Fatal
8798462,2022-12-05 00:00:00,07:45,South Somerset,51.021763,'-2.626794,3,1,Fatal
8730662,2022-12-06 00:00:00,12:48,Burnley,53.797622,'-2.239196,1,1,Fatal
8735680,2022-12-06 00:00:00,11:15,Bury,53.610964,'-2.292778,1,1,Fatal
8755190,2022-12-06 00:00:00,07:58,Birmingham,52.480242,'-1.833337,2,1,Fatal
8767336,2022-12-06 00:00:00,23:30,Peterborough,52.540774,'-0.30418,1,1,Fatal
8775960,2022-12-06 00:00:00,06:48,Tendring,51.81909,1.073558,3,1,Fatal
8785539,2022-12-06 00:00:00,11:55,Reigate and Banstead,51.285024,'-0.220257,2,1,Fatal
8789225,2022-12-06 00:00:00,16:45,Swale,51.398653,0.911667,1,1,Fatal
8732953,2022-12-07 00:00:00,19:20,Liverpool,53.457279,'-2.914023,1,1,Fatal
8760110,2022-12-07 00:00:00,04:35,Bolsover,53.226399,'-1.210268,1,1,Fatal
8763628,2022-12-07 00:00:00,06:14,East Lindsey,53.205045,0.166908,2,1,Fatal
8775979,2022-12-07 00:00:00,12:45,Maldon,51.66263,0.802982,2,3,Fatal
8796163,2022-12-07 00:00:00,21:13,Cornwall,50.086206,'-5.268862,2,3,Fatal
8809628,2022-12-07 00:00:00,18:20,South Lanarkshire,55.758708,'-4.175516,3,1,Fatal
8761967,2022-12-08 00:00:00,22:09,Newark and Sherwood,53.196365,'-1.002662,1,1,Fatal
8767394,2022-12-08 00:00:00,15:46,Fenland,52.583873,0.103942,2,3,Fatal
8785551,2022-12-08 00:00:00,07:05,Elmbridge,51.378503,'-0.389354,3,1,Fatal
8809634,2022-12-08 00:00:00,19:15,Fife,56.352303,'-2.845832,1,1,Fatal
8728038,2022-12-09 00:00:00,16:00,Carlisle,54.90495,'-2.93201,2,1,Fatal
8803793,2022-12-09 00:00:00,11:15,Caerphilly,51.704439,'-3.20448,1,1,Fatal
8730677,2022-12-10 00:00:00,22:10,Hyndburn,53.740015,'-2.355986,1,2,Fatal
8745396,2022-12-10 00:00:00,19:45,Leeds,53.775561,'-1.576343,1,1,Fatal
8753463,2022-12-10 00:00:00,10:35,Birmingham,52.433821,'-1.816833,1,1,Fatal
8779294,2022-12-10 00:00:00,21:51,Milton Keynes,52.086708,'-0.622,1,4,Fatal
8782762,2022-12-10 00:00:00,22:47,Eastleigh,50.927563,'-1.336038,2,1,Fatal
8793198,2022-12-10 00:00:00,12:25,Hastings,50.876804,0.55703,1,1,Fatal
8760145,2022-12-11 00:00:00,14:40,Erewash,52.935107,'-1.41672,2,3,Fatal
8763667,2022-12-11 00:00:00,18:46,North Kesteven,53.186622,'-0.536189,3,3,Fatal
8798119,2022-12-11 00:00:00,00:20,"Bristol, City of",51.494407,'-2.684754,1,1,Fatal
8728047,2022-12-13 00:00:00,16:45,Carlisle,54.858442,'-3.009731,1,1,Fatal
8735741,2022-12-13 00:00:00,15:07,Tameside,53.513794,'-2.035837,1,1,Fatal
8745421,2022-12-13 00:00:00,06:46,Leeds,53.827797,'-1.481849,2,1,Fatal
8747592,2022-12-13 00:00:00,13:50,Rotherham,53.479779,'-1.421078,1,2,Fatal
8753459,2022-12-13 00:00:00,10:23,Coventry,52.379425,'-1.471282,2,2,Fatal
8760154,2022-12-13 00:00:00,07:45,Derby,52.916301,'-1.503854,2,1,Fatal
8768938,2022-12-13 00:00:00,11:50,Norwich,52.612823,1.269068,1,1,Fatal
8785597,2022-12-13 00:00:00,09:06,Mole Valley,51.274175,'-0.320418,1,1,Fatal
8761958,2022-12-14 00:00:00,10:14,Bassetlaw,53.317403,'-0.937921,2,1,Fatal
8768957,2022-12-14 00:00:00,14:46,South Norfolk,52.542422,1.368698,2,2,Fatal
8726321,2022-12-15 00:00:00,15:18,Hammersmith and Fulham,51.489279,'-0.205919,2,1,Fatal
8745465,2022-12-15 00:00:00,14:06,Leeds,53.887533,'-1.645731,2,2,Fatal
8745467,2022-12-15 00:00:00,16:19,Wakefield,53.704232,'-1.277578,4,5,Fatal
8753455,2022-12-15 00:00:00,17:07,Solihull,52.451075,'-1.728974,2,1,Fatal
8776034,2022-12-15 00:00:00,11:03,Braintree,51.793224,0.64439,2,1,Fatal
8793235,2022-12-15 00:00:00,15:05,Wealden,50.861619,0.389117,2,1,Fatal
8809693,2022-12-15 00:00:00,00:33,Falkirk,56.036117,'-3.917766,1,1,Fatal
8726366,2022-12-16 00:00:00,13:43,Southwark,51.499155,'-0.099838,2,1,Fatal
8728061,2022-12-16 00:00:00,15:45,South Lakeland,54.247033,'-2.731678,2,1,Fatal
8735766,2022-12-16 00:00:00,12:33,Bolton,53.601838,'-2.432767,1,1,Fatal
8753456,2022-12-16 00:00:00,21:53,Birmingham,52.489523,'-1.890135,4,1,Fatal
8757312,2022-12-16 00:00:00,09:15,Shropshire,52.581852,'-2.775182,2,2,Fatal
8757314,2022-12-16 00:00:00,13:05,Telford and Wrekin,52.642343,'-2.423955,2,2,Fatal
8763686,2022-12-16 00:00:00,09:22,South Holland,52.758414,0.21683,2,1,Fatal
8764784,2022-12-16 00:00:00,16:10,Leicester,52.652828,'-1.120118,1,1,Fatal
8768954,2022-12-16 00:00:00,16:06,Great Yarmouth,52.553668,1.66527,2,2,Fatal
8768955,2022-12-16 00:00:00,10:59,South Norfolk,52.556195,1.433959,2,2,Fatal
8769067,2022-12-16 00:00:00,16:32,South Norfolk,52.547662,1.404316,1,1,Fatal
8779344,2022-12-16 00:00:00,11:16,Windsor and Maidenhead,51.410543,'-0.67197,1,1,Fatal
8796250,2022-12-16 00:00:00,23:42,Mid Devon,50.899366,'-3.838506,1,1,Fatal
8728058,2022-12-17 00:00:00,10:37,South Lakeland,54.168526,'-2.727412,2,2,Fatal
8761982,2022-12-17 00:00:00,12:09,Bassetlaw,53.29321,'-1.068806,2,1,Fatal
8773125,2022-12-17 00:00:00,18:44,North Hertfordshire,52.021381,'-0.117982,2,3,Fatal
8779361,2022-12-17 00:00:00,22:10,Bracknell Forest,51.407866,'-0.767676,2,1,Fatal
8793268,2022-12-17 00:00:00,20:45,Mid Sussex,51.017955,'-0.157802,1,2,Fatal
8802462,2022-12-18 00:00:00,00:43,Dorset (excluding Christchurch),50.992956,'-2.213094,3,1,Fatal
8809733,2022-12-18 00:00:00,10:37,East Renfrewshire,55.80003,'-4.388614,1,1,Fatal
8749418,2022-12-19 00:00:00,21:10,East Riding of Yorkshire,53.791595,'-0.449278,3,4,Fatal
8753584,2022-12-19 00:00:00,14:05,Walsall,52.579886,'-2.013652,2,1,Fatal
8765374,2022-12-19 00:00:00,13:04,North Northamptonshire,52.366474,'-0.8057,2,2,Fatal
8773164,2022-12-19 00:00:00,19:08,East Hertfordshire,51.945437,'-0.029045,2,2,Fatal
8809742,2022-12-19 00:00:00,08:03,Aberdeenshire,57.077402,'-2.814991,4,2,Fatal
8749423,2022-12-20 00:00:00,20:16,North East Lincolnshire,53.567154,'-0.07487,2,5,Fatal
8785650,2022-12-20 00:00:00,16:39,Tandridge,51.215337,'-0.100564,2,3,Fatal
8745541,2022-12-21 00:00:00,04:20,Calderdale,53.632301,'-2.000098,1,2,Fatal
8763709,2022-12-21 00:00:00,15:48,South Kesteven,52.810587,'-0.616226,1,1,Fatal
8776076,2022-12-21 00:00:00,00:37,Southend-on-Sea,51.541595,0.737784,1,1,Fatal
8740083,2022-12-22 00:00:00,14:29,County Durham,54.80864,'-1.504918,2,2,Fatal
8747648,2022-12-22 00:00:00,18:19,Barnsley,53.488696,'-1.443684,1,2,Fatal
8782878,2022-12-22 00:00:00,07:22,Havant,50.864324,'-1.016793,5,1,Fatal
8789438,2022-12-22 00:00:00,17:57,Tonbridge and Malling,51.309143,0.42482,3,1,Fatal
8735815,2022-12-23 00:00:00,10:13,Oldham,53.566897,'-2.09966,3,1,Fatal
8745569,2022-12-23 00:00:00,09:43,Bradford,53.888633,'-1.72998,3,1,Fatal
8755735,2022-12-23 00:00:00,22:20,Lichfield,52.651105,'-1.834862,3,2,Fatal
8782897,2022-12-23 00:00:00,15:04,East Hampshire,50.890369,'-0.962004,2,1,Fatal
8803269,2022-12-23 00:00:00,21:38,Conwy,53.273557,'-3.557205,1,1,Fatal
8809790,2022-12-23 00:00:00,22:50,Dumfries and Galloway,55.052912,'-3.75459,1,1,Fatal
8726813,2022-12-24 00:00:00,23:57,Hounslow,51.443707,'-0.435856,2,1,Fatal
8733072,2022-12-24 00:00:00,20:09,Liverpool,53.413434,'-2.944828,1,1,Fatal
8749447,2022-12-24 00:00:00,14:56,East Riding of Yorkshire,53.747401,'-0.119871,1,1,Fatal
8753704,2022-12-24 00:00:00,07:05,Coventry,52.406138,'-1.442681,1,1,Fatal
8763723,2022-12-24 00:00:00,11:00,South Holland,52.715299,'-0.227703,2,1,Fatal
8773111,2022-12-24 00:00:00,18:10,Dacorum,51.742658,'-0.448077,1,1,Fatal
8789469,2022-12-24 00:00:00,11:09,Ashford,51.138529,0.641306,2,4,Fatal
8804765,2022-12-24 00:00:00,22:04,Merthyr Tydfil,51.746587,'-3.381439,1,1,Fatal
8805103,2022-12-24 00:00:00,10:15,Carmarthenshire,51.682159,'-4.246992,1,1,Fatal
8726819,2022-12-25 00:00:00,03:44,Barnet,51.580136,'-0.225869,2,2,Fatal
8753579,2022-12-25 00:00:00,02:14,Sandwell,52.532917,'-1.961643,1,2,Fatal
8760222,2022-12-25 00:00:00,21:35,Amber Valley,53.0785,'-1.375211,1,1,Fatal
8770157,2022-12-25 00:00:00,20:50,West Suffolk,52.266827,0.388543,2,2,Fatal
8764812,2022-12-26 00:00:00,14:27,Harborough,52.46765,'-1.205218,1,1,Fatal
8803839,2022-12-26 00:00:00,20:30,Caerphilly,51.631376,'-3.229389,1,1,Fatal
8809808,2022-12-26 00:00:00,22:10,West Lothian,55.889271,'-3.506613,1,1,Fatal
8740087,2022-12-27 00:00:00,02:38,County Durham,54.673301,'-1.695823,1,1,Fatal
8776111,2022-12-27 00:00:00,17:21,Southend-on-Sea,51.542427,0.70032,2,1,Fatal
8796149,2022-12-27 00:00:00,18:30,Cornwall,50.488684,'-4.287753,2,5,Fatal
8753623,2022-12-28 00:00:00,16:30,Dudley,52.500291,'-2.121191,1,2,Fatal
8809817,2022-12-28 00:00:00,06:15,Renfrewshire,55.847702,'-4.422579,1,1,Fatal
8809819,2022-12-28 00:00:00,08:45,South Ayrshire,55.331997,'-4.766474,1,1,Fatal
8728083,2022-12-30 00:00:00,23:18,Carlisle,55.026178,'-2.954187,2,2,Fatal
8735832,2022-12-30 00:00:00,13:41,Bolton,53.584613,'-2.436307,2,1,Fatal
8753625,2022-12-30 00:00:00,06:42,Walsall,52.60646,'-2.00071,1,2,Fatal
8753632,2022-12-30 00:00:00,23:45,Solihull,52.38001,'-1.733655,1,1,Fatal
8735934,2022-12-31 00:00:00,18:20,Cheshire West and Chester,53.283383,'-2.94464,2,1,Fatal
8740090,2022-12-31 00:00:00,01:51,County Durham,54.787352,'-1.597453,1,2,Fatal
8809869,2022-12-31 00:00:00,00:46,Aberdeen City,57.14488,'-2.099432,1,1,Fatal
